Country Code,year,indicator,estimate
LTU,2005,rl,0.58
LUX,2005,rl,1.82
MAC,2005,rl,0.72
MDG,2005,rl,-0.35
MWI,2005,rl,-0.12
MYS,2005,rl,0.43
MDV,2005,rl,0.09
MLI,2005,rl,-0.14
MLT,2005,rl,1.42
MHL,2005,rl,0.5
MTQ,2005,rl,0.85
MRT,2005,rl,-0.73
MUS,2005,rl,0.94
MEX,2005,rl,-0.38
FSM,2005,rl,1.13
MDA,2005,rl,-0.35
MCO,2005,rl,0.78
MNG,2005,rl,-0.22
MNE,2005,rl,-0.14
MAR,2005,rl,-0.27
MOZ,2005,rl,-0.63
MMR,2005,rl,-1.74
NAM,2005,rl,-0.07
NRU,2005,rl,0.78
NPL,2005,rl,-0.83
NLD,2005,rl,1.75
ANT,2005,rl,0.85
NZL,2005,rl,1.85
NIC,2005,rl,-0.61
NER,2005,rl,-0.72
NGA,2005,rl,-1.35
MKD,2005,rl,-0.3
NOR,2005,rl,1.91
OMN,2005,rl,0.31
PAK,2005,rl,-0.89
PLW,2005,rl,0.78
PAN,2005,rl,-0.1
PNG,2005,rl,-1.01
PRY,2005,rl,-0.96
PER,2005,rl,-0.7
PHL,2005,rl,-0.33
POL,2005,rl,0.47
PRT,2005,rl,1.22
PRI,2005,rl,0.59
QAT,2005,rl,0.58
ROM,2005,rl,-0.15
RUS,2005,rl,-0.96
RWA,2005,rl,-0.86
REU,2005,rl,1.11
WSM,2005,rl,1.11
SMR,2005,rl,0.78
SAU,2005,rl,-0.02
SEN,2005,rl,0.01
SRB,2005,rl,-0.95
SYC,2005,rl,0.4
SLE,2005,rl,-1.15
SGP,2005,rl,1.7
SVK,2005,rl,0.49
SVN,2005,rl,0.88
SLB,2005,rl,-0.81
SOM,2005,rl,-2.22
ZAF,2005,rl,-0.01
ESP,2005,rl,1.12
LKA,2005,rl,0.16
KNA,2005,rl,0.87
LCA,2005,rl,0.83
VCT,2005,rl,0.83
SDN,2005,rl,-1.65
SUR,2005,rl,-0.14
SWE,2005,rl,1.8
CHE,2005,rl,1.9
SYR,2005,rl,-0.59
STP,2005,rl,-0.53
TWN,2005,rl,1.02
TJK,2005,rl,-1.1
TZA,2005,rl,-0.29
THA,2005,rl,-0.01
TMP,2005,rl,-0.51
TGO,2005,rl,-1.06
TON,2005,rl,0.56
TTO,2005,rl,-0.01
TUN,2005,rl,-0.04
TKM,2005,rl,-1.61
TUV,2005,rl,1.26
TUR,2005,rl,0.12
UGA,2005,rl,-0.54
UKR,2005,rl,-0.8
ARE,2005,rl,0.39
GBR,2005,rl,1.56
USA,2005,rl,1.53
URY,2005,rl,0.46
UZB,2005,rl,-1.48
VUT,2005,rl,0.52
VEN,2005,rl,-1.26
VNM,2005,rl,-0.32
VIR,2005,rl,1.11
WBG,2005,rl,-0.34
YEM,2005,rl,-1.27
ZMB,2005,rl,-0.52
ZWE,2005,rl,-1.83
AFG,2005,rq,-1.64
ALB,2005,rq,-0.4
DZA,2005,rq,-0.34
ASM,2005,rq,0.37
ADO,2005,rq,1.36
AGO,2005,rq,-1.24
AIA,2005,rq,1.11
ATG,2005,rq,0.58
ARG,2005,rq,-0.53
ARM,2005,rq,0.09
ABW,2005,rq,0.86
AUS,2005,rq,1.6
AUT,2005,rq,1.6
AZE,2005,rq,-0.58
BHS,2005,rq,1.1
BHR,2005,rq,0.66
BGD,2005,rq,-1.08
BRB,2005,rq,1.15
BLR,2005,rq,-1.44
BEL,2005,rq,1.27
BLZ,2005,rq,0.07
BEN,2005,rq,-0.64
BMU,2005,rq,1.36
BTN,2005,rq,-0.29
BOL,2005,rq,-0.69
BIH,2005,rq,-0.58
BWA,2005,rq,0.72
BRA,2005,rq,0.04
BRN,2005,rq,0.91
BGR,2005,rq,0.66
BFA,2005,rq,-0.46
BDI,2005,rq,-1.34
KHM,2005,rq,-0.53
CMR,2005,rq,-0.91
CAN,2005,rq,1.57
CPV,2005,rq,-0.37
CYM,2005,rq,1.36
CAF,2005,rq,-1.32
TCD,2005,rq,-1.2
CHL,2005,rq,1.31
CHN,2005,rq,-0.18
COL,2005,rq,-0.02
COM,2005,rq,-1.55
ZAR,2005,rq,-1.61
COG,2005,rq,-1.3
COK,2005,rq,0.56
CRI,2005,rq,0.59
HRV,2005,rq,0.48
CUB,2005,rq,-1.32
CYP,2005,rq,1.22
CZE,2005,rq,1.11
CIV,2005,rq,-0.96
DNK,2005,rq,1.65
DJI,2005,rq,-0.85
DMA,2005,rq,0.8
DOM,2005,rq,-0.39
ECU,2005,rq,-0.78
EGY,2005,rq,-0.45
SLV,2005,rq,-0.26
GNQ,2005,rq,-1.47
ERI,2005,rq,-1.71
EST,2005,rq,1.25
SWZ,2005,rq,-0.43
ETH,2005,rq,-1.12
FJI,2005,rq,-0.4
FIN,2005,rq,1.66
FRA,2005,rq,1.24
GUF,2005,rq,0.86
GAB,2005,rq,-0.06
GMB,2005,rq,-0.61
GEO,2005,rq,-0.6
DEU,2005,rq,1.52
GHA,2005,rq,-0.18
GRC,2005,rq,0.96
GRD,2005,rq,0.36
GUM,2005,rq,0.62
GTM,2005,rq,-0.5
GIN,2005,rq,-1.04
GNB,2005,rq,-1.12
GUY,2005,rq,-0.5
HTI,2005,rq,-1.22
HND,2005,rq,-0.63
HKG,2005,rq,1.79
HUN,2005,rq,1.05
ISL,2005,rq,1.6
IND,2005,rq,-0.29
IDN,2005,rq,-0.65
IRN,2005,rq,-1.17
IRQ,2005,rq,-1.54
IRL,2005,rq,1.49
ISR,2005,rq,0.86
ITA,2005,rq,1
JAM,2005,rq,0.17
JPN,2005,rq,1.26
JOR,2005,rq,0.08
KAZ,2005,rq,-0.28
KEN,2005,rq,-0.29
KIR,2005,rq,-0.94
PRK,2005,rq,-2.28
KOR,2005,rq,0.81
KWT,2005,rq,0.47
KGZ,2005,rq,-1.01
LAO,2005,rq,-1.34
LVA,2005,rq,0.87
LBN,2005,rq,-0.18
LSO,2005,rq,-0.63
LBR,2005,rq,-1.59
LBY,2005,rq,-1.49
LIE,2005,rq,1.61
LTU,2005,rq,0.94
LUX,2005,rq,1.64
MAC,2005,rq,1.11
MDG,2005,rq,-0.29
MWI,2005,rq,-0.51
MYS,2005,rq,0.63
MDV,2005,rq,0.52
MLI,2005,rq,-0.56
MLT,2005,rq,1.06
MHL,2005,rq,-0.3
MTQ,2005,rq,0.86
MRT,2005,rq,-0.38
MUS,2005,rq,0.41
MEX,2005,rq,0.16
FSM,2005,rq,0.38
MDA,2005,rq,-0.46
MNG,2005,rq,-0.49
MNE,2005,rq,-0.13
MAR,2005,rq,-0.44
MOZ,2005,rq,-0.74
MMR,2005,rq,-2.13
NAM,2005,rq,0.14
NPL,2005,rq,-0.53
NLD,2005,rq,1.65
ANT,2005,rq,0.86
NZL,2005,rq,1.63
NIC,2005,rq,-0.45
NER,2005,rq,-0.41
NGA,2005,rq,-0.79
MKD,2005,rq,-0.23
NOR,2005,rq,1.48
OMN,2005,rq,0.55
PAK,2005,rq,-0.64
PAN,2005,rq,0.16
PNG,2005,rq,-0.99
PRY,2005,rq,-0.86
PER,2005,rq,0.01
PHL,2005,rq,-0.22
POL,2005,rq,0.81
PRT,2005,rq,1.28
PRI,2005,rq,1.11
QAT,2005,rq,0.26
ROM,2005,rq,0.24
RUS,2005,rq,-0.12
RWA,2005,rq,-1
REU,2005,rq,1.11
WSM,2005,rq,-0.05
SAU,2005,rq,0.11
SEN,2005,rq,-0.26
SRB,2005,rq,-0.62
SYC,2005,rq,0.45
SLE,2005,rq,-1.1
SGP,2005,rq,1.75
SVK,2005,rq,1.13
SVN,2005,rq,0.88
SLB,2005,rq,-0.98
SOM,2005,rq,-2.21
ZAF,2005,rq,0.72
ESP,2005,rq,1.3
LKA,2005,rq,-0.42
KNA,2005,rq,1.32
LCA,2005,rq,1.26
VCT,2005,rq,1.24
SDN,2005,rq,-1.38
SUR,2005,rq,-0.52
SWE,2005,rq,1.53
CHE,2005,rq,1.55
SYR,2005,rq,-0.99
STP,2005,rq,-0.92
TWN,2005,rq,0.93
TJK,2005,rq,-1.13
TZA,2005,rq,-0.49
THA,2005,rq,0.45
TMP,2005,rq,-1.15
TGO,2005,rq,-0.84
TON,2005,rq,-0.52
TTO,2005,rq,0.6
TUN,2005,rq,-0.04
TKM,2005,rq,-1.79
TUV,2005,rq,-0.41
TUR,2005,rq,0.27
UGA,2005,rq,-0.27
UKR,2005,rq,-0.51
ARE,2005,rq,0.65
GBR,2005,rq,1.61
USA,2005,rq,1.61
URY,2005,rq,0.42
UZB,2005,rq,-1.51
VUT,2005,rq,0.25
VEN,2005,rq,-1.1
VNM,2005,rq,-0.6
VIR,2005,rq,1.11
WBG,2005,rq,-1.06
YEM,2005,rq,-0.84
ZMB,2005,rq,-0.74
ZWE,2005,rq,-2.2
AFG,2005,va,-1.13
ALB,2005,va,0
DZA,2005,va,-0.72
ASM,2005,va,0.65
ADO,2005,va,1.53
AGO,2005,va,-1.23
AIA,2005,va,0.9
ATG,2005,va,0.53
ARG,2005,va,0.27
ARM,2005,va,-0.59
ABW,2005,va,1.15
AUS,2005,va,1.51
AUT,2005,va,1.38
AZE,2005,va,-1.12
BHS,2005,va,0.94
BHR,2005,va,-0.74
BGD,2005,va,-0.57
BRB,2005,va,0.95
BLR,2005,va,-1.77
BEL,2005,va,1.42
BLZ,2005,va,0.69
BEN,2005,va,-0.03
BMU,2005,va,1.15
BTN,2005,va,-1.07
BOL,2005,va,-0.16
BIH,2005,va,0.21
BWA,2005,va,0.59
BRA,2005,va,0.46
BRN,2005,va,-0.78
BGR,2005,va,0.59
BFA,2005,va,-0.45
BDI,2005,va,-0.63
KHM,2005,va,-1.02
CMR,2005,va,-1.03
CAN,2005,va,1.51
CPV,2005,va,0.44
CYM,2005,va,0.9
CAF,2005,va,-0.99
TCD,2005,va,-1.31
CHL,2005,va,1.29
CHN,2005,va,-1.5
COL,2005,va,-0.32
COM,2005,va,-0.63
ZAR,2005,va,-1.52
COG,2005,va,-1.08
CRI,2005,va,0.82
HRV,2005,va,0.45
CUB,2005,va,-1.81
CYP,2005,va,0.96
CZE,2005,va,0.91
CIV,2005,va,-1.29
DNK,2005,va,1.74
DJI,2005,va,-1.11
DMA,2005,va,0.93
DOM,2005,va,-0.07
ECU,2005,va,-0.36
EGY,2005,va,-0.96
SLV,2005,va,-0.08
GNQ,2005,va,-1.68
ERI,2005,va,-2.18
EST,2005,va,0.99
SWZ,2005,va,-1.49
ETH,2005,va,-1.24
FJI,2005,va,0.05
FIN,2005,va,1.69
FRA,2005,va,1.48
GUF,2005,va,0.4
GAB,2005,va,-0.83
GMB,2005,va,-1.02
GEO,2005,va,-0.09
DEU,2005,va,1.49
GHA,2005,va,0.2
GRC,2005,va,1.1
GRD,2005,va,0.53
GUM,2005,va,0.65
GTM,2005,va,-0.36
GIN,2005,va,-1.17
GNB,2005,va,-0.48
GUY,2005,va,-0.23
HTI,2005,va,-1.23
HND,2005,va,-0.35
HKG,2005,va,0.62
HUN,2005,va,1.18
ISL,2005,va,1.57
IND,2005,va,0.41
IDN,2005,va,-0.12
IRN,2005,va,-1.28
IRQ,2005,va,-1.3
IRL,2005,va,1.62
ISR,2005,va,0.65
ITA,2005,va,1.06
JAM,2005,va,0.42
JPN,2005,va,1.01
JOR,2005,va,-0.51
KAZ,2005,va,-1.03
KEN,2005,va,-0.24
KIR,2005,va,0.02
PRK,2005,va,-2.16
KOR,2005,va,0.75
KSV,2005,va,-0.37
KWT,2005,va,-0.48
KGZ,2005,va,-0.89
LAO,2005,va,-1.66
LVA,2005,va,0.78
LBN,2005,va,-0.28
LSO,2005,va,-0.21
LBR,2005,va,-0.42
LBY,2005,va,-1.86
LIE,2005,va,1.53
LTU,2005,va,0.9
LUX,2005,va,1.58
MAC,2005,va,0.4
MDG,2005,va,-0.12
MWI,2005,va,-0.53
MYS,2005,va,-0.15
MDV,2005,va,-0.98
MLI,2005,va,0.25
MLT,2005,va,1.23
MHL,2005,va,1.19
MTQ,2005,va,0.65
MRT,2005,va,-0.91
MUS,2005,va,0.83
MEX,2005,va,0.2
FSM,2005,va,0.95
MDA,2005,va,-0.55
MCO,2005,va,0.92
MNG,2005,va,0.07
MNE,2005,va,0.13
MAR,2005,va,-0.69
MOZ,2005,va,0.01
MMR,2005,va,-2.17
NAM,2005,va,0.33
NRU,2005,va,1.07
NPL,2005,va,-1.15
NLD,2005,va,1.67
ANT,2005,va,0.65
NZL,2005,va,1.63
NIC,2005,va,-0.25
NER,2005,va,-0.28
NGA,2005,va,-0.87
MKD,2005,va,-0.1
NOR,2005,va,1.64
OMN,2005,va,-0.92
PAK,2005,va,-0.98
PLW,2005,va,1.19
PAN,2005,va,0.44
PNG,2005,va,-0.31
PRY,2005,va,-0.4
PER,2005,va,-0.01
PHL,2005,va,-0.01
POL,2005,va,0.94
PRT,2005,va,1.43
PRI,2005,va,0.98
QAT,2005,va,-0.51
ROM,2005,va,0.41
RUS,2005,va,-0.65
RWA,2005,va,-1.19
REU,2005,va,1.4
WSM,2005,va,0.64
SMR,2005,va,1.17
SAU,2005,va,-1.54
SEN,2005,va,0.06
SRB,2005,va,-0.21
SYC,2005,va,0.17
SLE,2005,va,-0.53
SGP,2005,va,0.13
SVK,2005,va,0.9
SVN,2005,va,1.09
SLB,2005,va,-0.1
SOM,2005,va,-1.76
ZAF,2005,va,0.65
ESP,2005,va,1.13
LKA,2005,va,-0.21
KNA,2005,va,1.19
LCA,2005,va,1.2
VCT,2005,va,1.09
SDN,2005,va,-1.72
SUR,2005,va,0.13
SWE,2005,va,1.58
CHE,2005,va,1.59
SYR,2005,va,-1.51
STP,2005,va,0.06
TWN,2005,va,0.93
TJK,2005,va,-1.27
TZA,2005,va,-0.36
THA,2005,va,-0.1
TMP,2005,va,-0.21
TGO,2005,va,-1.22
TON,2005,va,-0.05
TTO,2005,va,0.61
TUN,2005,va,-0.95
TKM,2005,va,-2
TUV,2005,va,0.59
TUR,2005,va,0
UGA,2005,va,-0.6
UKR,2005,va,-0.29
ARE,2005,va,-0.71
GBR,2005,va,1.44
USA,2005,va,1.29
URY,2005,va,0.89
UZB,2005,va,-1.93
VUT,2005,va,0.2
VEN,2005,va,-0.64
VNM,2005,va,-1.4
VIR,2005,va,1.15
WBG,2005,va,-0.65
YEM,2005,va,-1.05
ZMB,2005,va,-0.43
ZWE,2005,va,-1.67
AFG,2006,cc,-1.45
ALB,2006,cc,-0.79
DZA,2006,cc,-0.56
ASM,2006,cc,0.3
ADO,2006,cc,1.25
AGO,2006,cc,-1.24
AIA,2006,cc,1.25
ATG,2006,cc,1.12
ARG,2006,cc,-0.33
ARM,2006,cc,-0.67
ABW,2006,cc,1.25
AUS,2006,cc,1.95
AUT,2006,cc,1.9
AZE,2006,cc,-1.1
BHS,2006,cc,1.34
BHR,2006,cc,0.19
BGD,2006,cc,-1.44
BRB,2006,cc,1.33
BLR,2006,cc,-0.53
BEL,2006,cc,1.3
BLZ,2006,cc,-0.31
BEN,2006,cc,-0.59
BMU,2006,cc,1.25
BTN,2006,cc,0.85
BOL,2006,cc,-0.43
BIH,2006,cc,-0.3
BWA,2006,cc,0.94
BRA,2006,cc,-0.12
BRN,2006,cc,0.2
BGR,2006,cc,-0.11
BFA,2006,cc,-0.31
BDI,2006,cc,-1.1
KHM,2006,cc,-1.26
CMR,2006,cc,-1.09
CAN,2006,cc,1.95
CPV,2006,cc,0.84
CYM,2006,cc,1.25
CAF,2006,cc,-1.22
TCD,2006,cc,-1.36
CHL,2006,cc,1.41
CHN,2006,cc,-0.52
COL,2006,cc,-0.18
COM,2006,cc,-0.7
ZAR,2006,cc,-1.54
COG,2006,cc,-1.11
COK,2006,cc,0.6
CRI,2006,cc,0.38
HRV,2006,cc,0.04
CUB,2006,cc,0.25
CYP,2006,cc,1.09
CZE,2006,cc,0.35
CIV,2006,cc,-1.21
DNK,2006,cc,2.46
DJI,2006,cc,-0.67
DMA,2006,cc,0.69
DOM,2006,cc,-0.72
ECU,2006,cc,-0.78
EGY,2006,cc,-0.74
SLV,2006,cc,-0.34
GNQ,2006,cc,-1.36
ERI,2006,cc,-0.35
EST,2006,cc,1.01
SWZ,2006,cc,-0.04
ETH,2006,cc,-0.65
FJI,2006,cc,0.18
FIN,2006,cc,2.45
FRA,2006,cc,1.46
GUF,2006,cc,0.78
GAB,2006,cc,-1.08
GMB,2006,cc,-0.73
GEO,2006,cc,0.05
DEU,2006,cc,1.79
GHA,2006,cc,-0.01
GRC,2006,cc,0.36
GRD,2006,cc,0.71
GUM,2006,cc,0.78
GTM,2006,cc,-0.84
GIN,2006,cc,-1.12
GNB,2006,cc,-1.1
GUY,2006,cc,-0.58
HTI,2006,cc,-1.33
HND,2006,cc,-0.83
HKG,2006,cc,1.86
HUN,2006,cc,0.63
ISL,2006,cc,2.17
IND,2006,cc,-0.27
IDN,2006,cc,-0.86
IRN,2006,cc,-0.48
IRQ,2006,cc,-1.45
IRL,2006,cc,1.7
ISR,2006,cc,1
ITA,2006,cc,0.48
JAM,2006,cc,-0.29
JPN,2006,cc,1.32
JOR,2006,cc,0.28
KAZ,2006,cc,-1
KEN,2006,cc,-0.94
KIR,2006,cc,0.09
PRK,2006,cc,-1.44
KOR,2006,cc,0.3
KSV,2006,cc,-0.51
KWT,2006,cc,0.43
KGZ,2006,cc,-1.33
LAO,2006,cc,-1.33
LVA,2006,cc,0.36
LBN,2006,cc,-1
LSO,2006,cc,0.01
LBR,2006,cc,-0.72
LBY,2006,cc,-1.09
LIE,2006,cc,1.25
LTU,2006,cc,0.16
LUX,2006,cc,1.87
MAC,2006,cc,0.35
MDG,2006,cc,-0.18
MWI,2006,cc,-0.55
MYS,2006,cc,0.21
MDV,2006,cc,-0.6
MLI,2006,cc,-0.48
MLT,2006,cc,1
MHL,2006,cc,-0.65
MTQ,2006,cc,0.78
MRT,2006,cc,-0.75
MUS,2006,cc,0.27
MEX,2006,cc,-0.33
FSM,2006,cc,-0.1
MDA,2006,cc,-0.64
MNG,2006,cc,-0.59
MNE,2006,cc,-0.38
MAR,2006,cc,-0.48
MOZ,2006,cc,-0.62
MMR,2006,cc,-1.66
NAM,2006,cc,0.2
NPL,2006,cc,-0.69
NLD,2006,cc,2.04
ANT,2006,cc,1.25
NZL,2006,cc,2.32
NIC,2006,cc,-0.67
NER,2006,cc,-0.85
NGA,2006,cc,-1.13
MKD,2006,cc,-0.4
NOR,2006,cc,2.12
OMN,2006,cc,0.35
PAK,2006,cc,-0.82
PAN,2006,cc,-0.36
PNG,2006,cc,-1.14
PRY,2006,cc,-1.16
PER,2006,cc,-0.22
PHL,2006,cc,-0.89
POL,2006,cc,0.26
PRT,2006,cc,1.01
PRI,2006,cc,0.51
QAT,2006,cc,0.92
ROM,2006,cc,-0.21
RUS,2006,cc,-0.94
RWA,2006,cc,-0.21
REU,2006,cc,0.78
WSM,2006,cc,0.3
SAU,2006,cc,-0.2
SEN,2006,cc,-0.37
SRB,2006,cc,-0.28
SYC,2006,cc,0.33
SLE,2006,cc,-1.03
SGP,2006,cc,2.17
SVK,2006,cc,0.38
SVN,2006,cc,1.03
SLB,2006,cc,-0.2
SOM,2006,cc,-1.72
ZAF,2006,cc,0.38
ESP,2006,cc,1.18
LKA,2006,cc,-0.19
KNA,2006,cc,1.12
LCA,2006,cc,1.15
VCT,2006,cc,0.96
SDN,2006,cc,-1.19
SUR,2006,cc,-0.1
SWE,2006,cc,2.19
CHE,2006,cc,2.08
SYR,2006,cc,-0.95
STP,2006,cc,-0.27
TWN,2006,cc,0.53
TJK,2006,cc,-1.04
TZA,2006,cc,-0.23
THA,2006,cc,-0.41
TMP,2006,cc,-0.6
TGO,2006,cc,-1.05
TON,2006,cc,-1.38
TTO,2006,cc,-0.13
TUN,2006,cc,-0.01
TKM,2006,cc,-1.4
TUV,2006,cc,-0.1
TUR,2006,cc,0.03
UGA,2006,cc,-0.79
UKR,2006,cc,-0.77
ARE,2006,cc,0.89
GBR,2006,cc,1.78
USA,2006,cc,1.34
URY,2006,cc,1.13
UZB,2006,cc,-1.02
VUT,2006,cc,0.19
VEN,2006,cc,-1.05
VNM,2006,cc,-0.75
VIR,2006,cc,0.78
WBG,2006,cc,-0.3
YEM,2006,cc,-0.79
ZMB,2006,cc,-0.55
ZWE,2006,cc,-1.37
AFG,2006,ge,-1.47
ALB,2006,ge,-0.58
DZA,2006,ge,-0.44
ASM,2006,ge,0.25
ADO,2006,ge,1.54
AGO,2006,ge,-1.38
AIA,2006,ge,1.54
ATG,2006,ge,0.41
ARG,2006,ge,-0.03
ARM,2006,ge,-0.26
ABW,2006,ge,1.28
AUS,2006,ge,1.71
AUT,2006,ge,1.83
AZE,2006,ge,-0.67
BHS,2006,ge,1.16
BHR,2006,ge,0.37
BGD,2006,ge,-0.84
BRB,2006,ge,1.44
BLR,2006,ge,-1.2
BEL,2006,ge,1.74
BLZ,2006,ge,-0.11
BEN,2006,ge,-0.65
BMU,2006,ge,1.02
BTN,2006,ge,0.28
BOL,2006,ge,-0.73
BIH,2006,ge,-0.63
BWA,2006,ge,0.42
BRA,2006,ge,-0.39
BRN,2006,ge,0.87
BGR,2006,ge,-0.13
BFA,2006,ge,-0.8
BDI,2006,ge,-1.11
KHM,2006,ge,-0.98
CMR,2006,ge,-0.97
CAN,2006,ge,1.89
CPV,2006,ge,-0.03
CYM,2006,ge,1.28
CAF,2006,ge,-1.47
TCD,2006,ge,-1.46
CHL,2006,ge,0.94
CHN,2006,ge,0.04
COL,2006,ge,-0.19
COM,2006,ge,-1.6
ZAR,2006,ge,-1.56
COG,2006,ge,-1.24
COK,2006,ge,0.6
CRI,2006,ge,0.03
HRV,2006,ge,0.56
CUB,2006,ge,-0.24
CYP,2006,ge,1.26
CZE,2006,ge,1.08
CIV,2006,ge,-1.16
DNK,2006,ge,2.22
DJI,2006,ge,-0.92
DMA,2006,ge,0.57
DOM,2006,ge,-0.56
ECU,2006,ge,-1.04
EGY,2006,ge,-0.5
SLV,2006,ge,-0.22
GNQ,2006,ge,-1.27
ERI,2006,ge,-1.33
EST,2006,ge,1.15
SWZ,2006,ge,-0.55
ETH,2006,ge,-0.69
FJI,2006,ge,-0.01
FIN,2006,ge,2.17
FRA,2006,ge,1.63
GUF,2006,ge,0.76
GAB,2006,ge,-0.84
GMB,2006,ge,-0.73
GEO,2006,ge,-0.24
DEU,2006,ge,1.65
GHA,2006,ge,0.03
GRC,2006,ge,0.63
GRD,2006,ge,0.39
GUM,2006,ge,0.25
GTM,2006,ge,-0.69
GIN,2006,ge,-1.27
GNB,2006,ge,-1.13
GUY,2006,ge,-0.29
HTI,2006,ge,-1.3
HND,2006,ge,-0.66
HKG,2006,ge,1.91
HUN,2006,ge,0.84
ISL,2006,ge,1.89
IND,2006,ge,-0.1
IDN,2006,ge,-0.35
IRN,2006,ge,-0.56
IRQ,2006,ge,-1.73
IRL,2006,ge,1.53
ISR,2006,ge,1.25
ITA,2006,ge,0.36
JAM,2006,ge,0.19
JPN,2006,ge,1.58
JOR,2006,ge,0.17
KAZ,2006,ge,-0.48
KEN,2006,ge,-0.66
KIR,2006,ge,-0.47
PRK,2006,ge,-1.77
KOR,2006,ge,0.98
KSV,2006,ge,-0.34
KWT,2006,ge,0.27
KGZ,2006,ge,-0.82
LAO,2006,ge,-0.99
LVA,2006,ge,0.65
LBN,2006,ge,-0.16
LSO,2006,ge,-0.53
LBR,2006,ge,-1.21
LBY,2006,ge,-1.08
LIE,2006,ge,1.8
LTU,2006,ge,0.72
LUX,2006,ge,1.57
MAC,2006,ge,1.02
MDG,2006,ge,-0.66
MWI,2006,ge,-0.89
MYS,2006,ge,1.24
MDV,2006,ge,0.17
MLI,2006,ge,-0.76
MLT,2006,ge,1.02
MHL,2006,ge,-1
MTQ,2006,ge,0.76
MRT,2006,ge,-0.9
MUS,2006,ge,0.7
MEX,2006,ge,0.05
FSM,2006,ge,-0.03
MDA,2006,ge,-0.8
MNG,2006,ge,-0.49
MNE,2006,ge,0.16
MAR,2006,ge,-0.27
MOZ,2006,ge,-0.67
MMR,2006,ge,-1.47
NAM,2006,ge,0.16
NPL,2006,ge,-0.92
NLD,2006,ge,1.78
ANT,2006,ge,0.76
NZL,2006,ge,1.58
NIC,2006,ge,-0.9
NER,2006,ge,-0.83
NGA,2006,ge,-0.97
MKD,2006,ge,-0.13
NOR,2006,ge,1.88
OMN,2006,ge,0.28
PAK,2006,ge,-0.38
PAN,2006,ge,0.07
PNG,2006,ge,-0.76
PRY,2006,ge,-0.96
PER,2006,ge,-0.76
PHL,2006,ge,-0.13
POL,2006,ge,0.33
PRT,2006,ge,0.87
PRI,2006,ge,0.58
QAT,2006,ge,0.57
ROM,2006,ge,-0.19
RUS,2006,ge,-0.47
RWA,2006,ge,-0.38
REU,2006,ge,1.02
WSM,2006,ge,0.38
SAU,2006,ge,-0.2
SEN,2006,ge,-0.37
SRB,2006,ge,-0.24
SYC,2006,ge,0.47
SLE,2006,ge,-1.1
SGP,2006,ge,2.25
SVK,2006,ge,0.83
SVN,2006,ge,0.95
SLB,2006,ge,-1
SOM,2006,ge,-2.07
ZAF,2006,ge,0.33
ESP,2006,ge,0.83
LKA,2006,ge,-0.16
KNA,2006,ge,1.08
LCA,2006,ge,0.81
VCT,2006,ge,0.81
SDN,2006,ge,-1.16
SUR,2006,ge,-0.33
SWE,2006,ge,1.8
CHE,2006,ge,2.08
SYR,2006,ge,-0.82
STP,2006,ge,-0.84
TWN,2006,ge,1.18
TJK,2006,ge,-1.07
TZA,2006,ge,-0.45
THA,2006,ge,0.42
TMP,2006,ge,-1.22
TGO,2006,ge,-1.49
TON,2006,ge,-0.64
TTO,2006,ge,0.12
TUN,2006,ge,0.68
TKM,2006,ge,-1.52
TUV,2006,ge,-0.35
TUR,2006,ge,0.11
UGA,2006,ge,-0.58
UKR,2006,ge,-0.52
ARE,2006,ge,0.95
GBR,2006,ge,1.67
USA,2006,ge,1.58
URY,2006,ge,0.38
UZB,2006,ge,-1.19
VUT,2006,ge,-0.41
VEN,2006,ge,-1.07
VNM,2006,ge,-0.25
VIR,2006,ge,1.28
WBG,2006,ge,-0.98
YEM,2006,ge,-0.92
ZMB,2006,ge,-0.88
ZWE,2006,ge,-1.26
AFG,2006,pv,-2.22
ALB,2006,pv,-0.51
DZA,2006,pv,-1.13
ASM,2006,pv,0.7
ADO,2006,pv,1.35
AGO,2006,pv,-0.54
AIA,2006,pv,1.1
ATG,2006,pv,0.8
ARG,2006,pv,0
ARM,2006,pv,-0.26
ABW,2006,pv,1.3
AUS,2006,pv,0.93
AUT,2006,pv,1.07
AZE,2006,pv,-1.09
BHS,2006,pv,0.81
BHR,2006,pv,-0.37
BGD,2006,pv,-1.51
BRB,2006,pv,0.91
BLR,2006,pv,0.15
BEL,2006,pv,0.86
BLZ,2006,pv,0.08
BEN,2006,pv,0.55
BMU,2006,pv,0.77
BTN,2006,pv,1.26
BOL,2006,pv,-0.8
BIH,2006,pv,-0.44
BWA,2006,pv,1.02
BRA,2006,pv,-0.29
BRN,2006,pv,1.12
BGR,2006,pv,0.39
BFA,2006,pv,0.16
BDI,2006,pv,-1.43
KHM,2006,pv,-0.35
CMR,2006,pv,-0.24
CAN,2006,pv,1.03
CPV,2006,pv,0.96
CYM,2006,pv,1.1
CAF,2006,pv,-1.85
TCD,2006,pv,-1.83
CHL,2006,pv,0.61
CHN,2006,pv,-0.54
COL,2006,pv,-1.9
COM,2006,pv,-0.36
ZAR,2006,pv,-2.25
COG,2006,pv,-0.92
CRI,2006,pv,0.74
HRV,2006,pv,0.56
CUB,2006,pv,0.47
CYP,2006,pv,0.54
CZE,2006,pv,1.05
CIV,2006,pv,-1.86
DNK,2006,pv,1.05
DJI,2006,pv,-0.26
